date;settlement_price;market_id;market_strip;instrument_slug;instrument_name;end_date_utc;scraped_at_EET
2025-09-03;639.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-03;638.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-03;638.75;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-03;639.75;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-03;638.0;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-03;635.25;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-03;635.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-03;635.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-03;635.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-03;634.25;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-04;640.25;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-04;637.25;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-04;635.0;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-04;634.0;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-04;633.5;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-04;633.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-04;634.75;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-04;633.25;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-04;630.75;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-04;630.5;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-04;630.75;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-04;631.0;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-04;630.25;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-05;628.5;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-05;626.0;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-05;624.0;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-05;623.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-05;623.0;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-05;623.25;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-05;624.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-05;623.25;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-05;621.0;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-05;620.75;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-05;621.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-05;621.5;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-05;620.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-08;637.5;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-08;634.75;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-08;632.75;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-08;632.0;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-08;631.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-08;631.75;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-08;633.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-08;631.5;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-08;629.25;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-08;629.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-08;629.5;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-08;629.75;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-08;628.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-09;645.25;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-09;642.25;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-09;639.75;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-09;638.75;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-09;638.5;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-09;638.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-09;639.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-09;637.75;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-09;635.25;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-09;635.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-09;635.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-09;635.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-09;634.0;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-10;646.75;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-10;643.75;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-10;641.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-10;640.0;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-10;639.5;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-10;639.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-10;640.75;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-10;639.0;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-10;636.25;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-10;636.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-10;636.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-10;636.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-10;635.0;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-11;635.75;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-11;633.25;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-11;631.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-11;630.5;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-11;630.25;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-11;630.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-11;632.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-11;630.5;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-11;628.0;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-11;627.75;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-11;628.0;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-11;628.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-11;627.25;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-12;643.25;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-12;640.5;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-12;638.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-12;637.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-12;637.0;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-12;637.25;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-12;638.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-12;636.75;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-12;634.25;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-12;633.75;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-12;634.0;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-12;634.0;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-12;632.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-15;646.0;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-15;642.75;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-15;640.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-15;639.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-15;638.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-15;639.0;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-15;640.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-15;638.25;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-15;635.5;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-15;635.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-15;635.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-15;635.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-15;634.0;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-16;655.75;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-16;652.0;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-16;649.0;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-16;647.75;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-16;647.25;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-16;647.0;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-16;648.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-16;646.0;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-16;643.0;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-16;642.25;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-16;642.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-16;642.0;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-16;640.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-17;651.75;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-17;648.25;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-17;645.5;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-17;644.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-17;643.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-17;643.75;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-17;644.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-17;642.5;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-17;639.75;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-17;639.25;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-17;639.5;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-17;639.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-17;637.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-18;648.5;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-18;644.75;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-18;641.75;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-18;640.5;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-18;640.0;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-18;639.75;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-18;640.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-18;638.5;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-18;635.5;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-18;635.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-18;635.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-18;635.0;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-18;633.5;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-19;641.25;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-19;637.75;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-19;635.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-19;634.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-19;633.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-19;633.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-19;634.5;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-19;632.5;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-19;629.75;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-19;629.25;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-19;629.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-19;629.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-19;627.75;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-22;638.5;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-22;635.5;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-22;633.25;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-22;632.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-22;631.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-22;632.0;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-22;633.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-22;631.25;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-22;628.5;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-22;628.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-22;628.25;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-22;628.25;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-22;627.0;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-23;650.75;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-23;647.25;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-23;644.5;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-23;643.25;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-23;642.75;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-23;642.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-23;643.25;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-23;641.25;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-23;638.5;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-23;638.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-23;638.0;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-23;637.5;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-23;636.0;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
2025-09-24;655.5;6227601;Apr26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-04-30;2026-04-10 00:04:00
2025-09-24;651.5;6227602;May26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-05-31;2026-04-10 00:04:00
2025-09-24;648.5;6227603;Jun26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-06-30;2026-04-10 00:04:00
2025-09-24;647.0;6227604;Jul26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-07-31;2026-04-10 00:04:00
2025-09-24;646.0;6227605;Aug26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-08-31;2026-04-10 00:04:00
2025-09-24;645.5;6227606;Sep26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-09-30;2026-04-10 00:04:00
2025-09-24;646.0;6227607;Oct26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-10-31;2026-04-10 00:04:00
2025-09-24;643.75;6227608;Nov26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-11-30;2026-04-10 00:04:00
2025-09-24;640.75;6227609;Dec26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2026-12-31;2026-04-10 00:04:00
2025-09-24;640.0;6540998;Jan27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-01-31;2026-04-10 00:04:00
2025-09-24;639.75;6540999;Feb27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-02-28;2026-04-10 00:04:00
2025-09-24;639.0;6541000;Mar27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-03-31;2026-04-10 00:04:00
2025-09-24;637.25;6541001;Apr27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;2027-04-30;2026-04-10 00:04:00
